شطرنج‌‌باز	SatranjbAz
شرقی	Sarqi
اعتکاف	'e'tekAf
نکبت‌آلود	nekbatAlud
تحریف	tahrif
پختی	paxti
علمیه	'elmiyye
آژاکس	'AZAks
خمسه	xamse
جان‌ملکی	jAnmaleki
اسمبلی	'asembeli
ساقه‌آغوش	sAqe'AquS
خود‌آرا	xodArA
دوباره	dobAre
نمایشنامه	nemAyeSnAme
تدفین	tadfin
مسموع	masmu'
توصیه‌شده	towsiyeSode
مرامنامه	marAmnAme
شهریه	Sahriyye
شخم	Soxm
ولت‌متر	voltmetr
زیرراسته	zirrAste
برنشیت	boronSit
رونوشت	runeveSt
خطرزا	xatarzA
گوشه‌ای	guSe'i
پرجوش‌و‌خروش	porjuSoxuruS
تبهکاری	tabahkAri
پذیرش	pazireS
کشاورزی	keSAvarzi
آخرالزمانی	'AxarozzamAni
مهدعلیا	mahde'oliyA
مطروح	matruh
لشکرک	laSkarak
گروتسک	gerotsek
دهکده	dehkade
اسقفی	'osqofi
اسکندریان	'eskandariyAn
جرز	jerz
ترصیع	tarsi'
گندی‌شاپور	gondiSApur
سنجاقک	sanjAqak
فیلمبرداری	filmbardAri
خونین‌کفن	xuninkafan
ضابطه	zAbete
آبرفت	'Abroft
تایوان	tAyvAn
طالب‌‌زاده	tAlebzAde
طنازی	tannAzi
بسیجی	basiji
دیسیپلین	disiplin
آب‌پاشی	'AbpASi
بهداشتیار	behdAStyAr
دیسک	disk
درازکش	derAzkeS
ناب	nAb
تغییرناپذیر	taqyirnApazir
طلاق	talAq
فتحه	fathe
تجویز‌شده	tajvizSode
اصلی	'asli
بهبود‌یافته	behbudyAfte
نوعروس	now'arus
کمینگاه	kamingAh
آدنوئید	'Adeno'id
بنفشه‌زار	banafSezAr
نارنجک	nArenjak
طره	torre
ت	te
داستان‌خوانی	dAstAnxAni
اقتدار	'eqtedAr
یک‌جانبه	yekjAnebe
سرشگ	sereSg
بدبختی	badbaxti
رژیمی	reZimi
چیرگی	Ciregi
پرتست	porotest
شوکران	SowkarAn
بالاخانه	bAlAxAne
طلاکوبی	talAkubi
شرابی	SarAbi
رسیده	reside
مردانه	mardAne
آب‌معدنی	'Abma'dani
گچ	gaC
زیر‌برنامه‌	zirbrnAme
ناخواه	nAxAh
تستر	toster
غیر‌‌دائمی	qeyredA'emi
موجود	mowjud
لزجی	lazeji
حقارتبار	heqArtabAr
دانشکده	dAneSkade
دعوت	da'vat
عزم	'azm
اصرار	'esrAr
غمخورک	qamxorak
شب‌رو	Sabro
کفار	koffAr
کفشدار	kafSdAr
چهارسوق	CAhArsuq
شناختی	SenAxti
حاکم	hAkem
سیاه‌‌رنگ	siyAhrang
قیمه	qeyme
قلیایی	qaliyAyi
جامی	jAmi
جنتیان	jannatiyAn
سهره	sehre
پرنیان	parniyAn
با‌احتیاط	bA'ehtiyAt
اصلاح‌پذیری	'eslAhpaziri
نوشته	neveSte
ملایری	malAyeri
اینترنشنال	'internaSnAl
ده‌سالگی	dahsAlegi
گردآوری	gerdAvari
نخاعی	noxA'i
جزء	joz'
ترشید	torSid
خرامان	xarAmAn
میرحسینی	mirhoseyni
نوزده	nuzdah
بهجتی	behjati
پزنده	pazande
آهنگسازی	'AhangsAzi
سورینام	surinAm
پلو	polow
اصول‌گرا	'osulgarA
عبدالحکیم	'abdolhakim
شون	Savan
تنفر	tanaffor
بیولوژیکی	biyoloZiki
دورتادور	dowrtAdowr
صعودکننده	so'udkonande
طرفه	torfe
بازی‌سازی	bAzisAzi
عصار	'assAr
مکاشفه‌ای	mokASefe'i
بدخلق	badxolq
درماندگی	darmAndegi
خلعتی	xal'ati
کاربند	kArband
بارانک	bArAnak
عیون	'oyun
لغوی	loqavi
اختیارات	'extiyArAt
گفتنی	goftani
کلوئیدی	kollo'idi
برام	berAm
پرده‌خوانی	pardexAni
پیل‌تن	piltan
شهرک	Sahrak
بی‌سیم‌چی	bisimCi
گزارنده	gozArande
کلوش	keloS
حق‌طلب	haqtalab
پارتیزانی	pArtizAni
برنج‌کوبی	berenjkubi
کویتی	koveyti
کاتالیز	kAtAliz
نا	nA
حضرت	hazrat
کوتیکول	kutikul
ققنوس	qoqnus
فنرباغچه	fanarbAqCe
زلزله‌زده	zelzelezade
کم‌سن	kamsen
محبوس	mahbus
حساس	hassAs
آمنیون	'Amniyon
مین‌یابی	minyAbi
سلوکیه	solukiyye
نتایج	natAyej
میاندار	miyAndAr
مدساز	modsAz
مسئله	mas'ale
تکنیسین	teknisiyan
بادی	bAdi
رهشناس	rahSenAs
دل‌افروز	delafruz
خوشگذران	xoSgozarAn
سنگ‌نوردی	sangnavardi
ضحی	zohA
صلح	solh
آهنگسازی	'AhangsAzi
انیس	'anis
بوریا	buriyA
گشن	goSn
غلام	qolAm
ابرنواختر	'abarnow'axtar
شترمرغان	SotormorqAn
دین‌خواه	dinxAh
پدرسوختگی	pedarsuxtegi
مع‌ذلک	ma'zAlek
اقتصادی	'eqtesAdi
ثالث	sAles
خمره	xomre
مقوی	moqavvi
خوکها	xukhA
عهود	'ohud
ماجدی	mAjedi
کاریبو	kAribo
پسیانی	pesyAni
کوکا‌‌کولا	kukAkolA
دیرگداز	dirgodAz
اثیر	'asir
کارشکنی	kArSekani
سخن‌گویی	soxanguyi
پیمان‌شکنی	peymAnSekani
جهانی	jahAni
مترجمی	motarjemi
پاجیرو	pAjiro
خوش‌خبر	xoSxabar
خنده‌آوری	xande'Avari
زرخرید	zarxarid
ثروتمندی	servatmandi
نئوپان	ne'opAn
بوداده	budAde
ماندایی	mAndAyi
جفت‌سمان	joftsomAn
نجیب	najib
زوری	zuri
طمع‌‌کاری	tama'kAri
ملازمت	molAzemat
پرچم	parCam
آئین‌نامه	'A'innAme
مورفین	morfin
موسوم	mowsum
بادافشان	bAd'afSAn
دست‌درازی	dastderAzi
کیلوواتی	kiluvAti
عشق‌آباد	'eSqAbAd
دوال‌پا	davAlpA
نمایشنامه‌ای	nemAyeSnAme'i
کارگر	kArgar
جدا‌بافته	jodAbAfte
چاپ‌کننده	CApkonande
خادم	xAdem
بی‌بهره	bibahre
آفریقایی‌تبار	'AfriqAyitabAr
پشتک	poStak
محمد‌امین	mohammadamin
کودتایی	kudetAyi
تپانچه	tapAnCe
منچستر‌یونایتد	manCesteryunAyted
اکسیژن	'oksiZen
منشی	monSi
کارامل	kArAmel
خلبان	xalabAn
دوبخشی	dobaxSi
قلمرو	qalamrow
مظلومیت	mazlumiyyat
چوب‌کبریت	Cubkebrit
هتاکی	hattAki
نهانی	nahAni
جهانسوزی	jahAnsuzi
گربه‌ای	gorbe'i
کتبی	katbi
مرتد	mortad
فرانکلین	ferAnklin
نگهداری	negahdAri
دوره‌گردی	dowregardi
هلندی	holandi
کاکتوس	kAktus
نارون	nArvan
اذینه	'ozine
بدین‌گونه	bedingune
شهوت‌‌رانی	SahvatrAni
شیرینی	Sirini
سپند	sepand
انفرماتیک	'anformAtik
لهستانی	lahestAni
چاپخانه‌‌ای	CApxAne'i
قیصریه	qeysariyye
وانمود	vAnemud
تعرف	ta'arrof
واقعگرایانه	vAqe'gerAyAne
غارت	qArat
قدیس	qeddis
اصلی	'asli
میسیونر	misiyoner
سفرا	sofarA
کورتن	korton
قبل	qabl
مقادیر	maqAdir
اختصاص	'extesAs
فریدریک	feririk
دسترسی	dastresi
شوروی	Soravi
بین‌المللی	beynolmelali
اسامی	'asAmi
ناروائی	nAravA'i
شیرگاه	SirgAh
رهاسازی	rahAsAzi
اسماء	'asmA'
وهم‌آلود	vahmAlud
تقلیدکننده	taqlidkonande
انسانی	'ensAni
جبرائیل	jebrA'il
میعاد	mi'Ad
ملیکا	melikA
شنوایی	SenavAyi
رعونت	ro'unat
حسنه	hasane
گوشه	guSe
متمرکز	motemarkez
سیاه‌‌سرفه	siyAhsorfe
پشت‌هم‌انداز	poStehamandAz
نصیر	nasir
کالیو	kAliv
اکبر	'akbar
دلیری	daliri
سنگ‌تراش	sangtarAS
خلل‌پذیر	xelalpazir
ولت‌سنج	voltsanj
یزدان‌پرست	yazdAnparast
ظرف	zarf
مادینه	mAdine
کذائی	kazA'i
مذکور	mazkur
ممیزی	momayyezi
کبر	kebr
مظان	mazAnn
ساتور	sAtur
آقا‌محمدی	'AqAmohammadi
اندیشیدنی	'andiSidani
افشرده	'afSorde
استوانه‌ای	'ostovAne'i
ملامین	melAmin
غلامرضا	qolAmrezA
گلک	golak
مرجع	marja'
مستحیل	mostahil
به‌فراوانی	befarAvAni
محمد‌قاسم	mohammadqAsem
مذمت	mazemmat
واقع‌نمایی	vAqe'namAyi
دو‌بعدی	dobo'di
دونقطه	donoqte
تست	test
دیده‌بان	didebAn
پازل	pAzel
ناپرهیزی	nAparhizi
ایستاند	'istAnd
رسوبات	rosubAt
بنام	benAm
رنگ	rang
درست	dorost
سردابه	sardAbe
کرایه‌‌ای	kerAye'i
سامورایی	sAmurAyi
نیجریه	nijeriyye
کم‌لطف	kamlotf
کردستان	kordestAn
لذتبخش	lezzatbaxS
بالگرد	bAlgard
پرماجرا	pormAjarA
تنیا	tenyA
عارض	'Arez
مکانیک	mekAnik
ژلاتینی	ZelAtini
شادباش	SAdbAS
آمریکا	'AmrikA
متوسط	motevasset
آجرچینی	'AjorCini
توکلی	tavakkoli
فراموش‌‌نشدنی	farAmuSnaSodani
فیزیولوژیست	fiziyoloZist
اطفا	'etfA
رحیل	rahil
احول	'ahval
نای	nAy
غرجستان	qarjestAn
دستیاری	dastyAri
منزلگه	manzelgah
تئولوژی	te'oloZi
ارمنستان	'armanestAn
نومرغان	nowmorqAn
کارتونی	kArtoni
علی‌الصباح	'alassabAh
مرد	mard
اصلانی	'aslAni
عمق	'omq
حد	hadd
داغدار	dAqdAr
آزاد‌راه	'AzAdrAh
ترحلوا	tarhalvA
آکروپولیس	'Akropolis
کهریزک	kahrizak
آکسان	'AksAn
پوشه	puSe
سرگرمی‌سازی	sargarmisAzi
بیزانس	bizAns
زمهریر	zamharir
کرخ	kerex
حجامت	hejAmat
شب‌‌ادراری	Sab'edrAri
چکش‌کاری	CakkoSkAri
اخص	'axass
لقاء‌الله	leqA'allAh
ابلک	'ablak
بیت	beyt
محتمله	mohtamele
سپیدرود	sepidrud
بی‌راهه	birAhe
رایزن	rAyzan
پشت‌پرده	poSteparde
نعناع	na'nA'
غیرآموزشی	qeyre'AmuzeSi
فرهنگ	farhang
دوسویه	dosuye
غیرشاغل	qeyreSAqel
رائحه	rA'ehe
ترموست	termoset
تحریک‌شده	tahrikSode
فراغ	farAq
پیرو	peyrow
مدفوع	madfu'
پولیستر	poliyester
فرق	farq
پست‌مدرنیستی	postmodernisti
کارآزموده	kArAzmude
صدراعظمی	sadre'a'zami
نصیرپور	nasirpur
فردفرد	fardfard
ناو	nAv
دیدرس	didres
درحال‌حرکت	darhAleharekat
مرتع	marta'
متصوف	motesavvef
قابل‌‌اعتماد	qAbele'e'temAd
فتوحی	fotuhi
فراسیون	farAsiyun
فیثاغورثی	fisAquresi
ذیحجه	zihajje
سازماندهی‌شده	sAzmAndehiSode
صراحت	serAhat
یادماندنی	yAdmAndani
نامداری	nAmdAri
جزئیات	joz'iyyAt
علایق	'alAyeq
کیائی	kiyA'i
ضدویروس	zeddevirus
معیوب	ma'yub
مرسوله	marsule
اخطاری	'extAri
متحمل	motehammel
غلافداران	qalAfdArAn
ماتم‌زده	mAtamzade
ویراست	virAst
گشادبازی	goSAdbAzi
جیره‌خوار	jirexAr
طناب‌‌کشی	tanAbkeSi
قبایلی	qabAyeli
تک‌وتا	takotA
کجا	kojA
تجارب	tajArob
تجلیلی	tajlili
طعنه‌‌آمیز	ta'ne'Amiz
صابون	sAbun
ودیع	vadi'
سرستون	sarsutun
گفته	gofte
خمیده	xamide
خودمختار	xodmoxtAr
کلریدریک	koloridrik
مهین	mahin
تابش	tAbeS
کیموس	kimus
غیرسازنده	qeyresAzande
اندیمشکی	'andimeSki
اطاله	'etAle
پیرا	pirA
پایاپای	pAyApAy
کژ	kaZ
مرجوع	marju'
نسخه	nosxe
آب‌شناسی	'AbSenAsi
بلژیکی	belZiki
زاکی	zAki
رد	radd
قپان	qapAn
پنجابی	panjAbi
همایون	homAyun
تجافی	tajAfi
خار	xAr
گاهگاهی	gAhgAhi
ملموس	malmus
مباهله	mobAhele
چنگیز	Cangiz
منجر	monjar
پرترافیک	porterAfik
صباحی	sabAhi
نیشگون	niSgun
مهربانانه	mehrabAnAne
نیاورده	nayAvarde
موقر	movaqqar
سیدالسادات	seyyedossAdAt
باغداری	bAqdAri
سوپر‌‌کامپیوتر	superkAmpiyoter
تویزه	toveyze
سنگلج	sanglaj
دست‌جمعی	dastejam'i
تشخص	taSaxxos
بلا	balA
شاخ	SAx
حاجی‌بابا	hAjibAbA
شاید	SAyad
ساختنی	sAxtani
حقیقت‌گرا	haqiqatgerA
پاک‌باز	bAkbAz
نجومی	nojumi
لاضرر	lAzarar
العباس	'al'abbAs
بنی‌رضی	banirazi
اشکانی	'aSkAni
خدو	xadu
پیروزی	piruzi
عرقخوری	'araqxori
سپاهان	sepAhAn
بی‌تعادلی	bita'Adoli
ناشکفته	nASekofte
احتجاب	'ehtejAb
بی	bi
تفهیمی	tafhimi
پری	pari
یونسی	yunesi
گرجی	gorji
الیزابت	'elizAbet
رعب‌انگیز	ro'bangiz
مهاجرپذیری	mohAjerpaziri
اصل	'asl
بخور‌و‌نمیر	boxoronamir
مردافکن	mardafkan
عقل	'aql
هراس‌زده	harAszade
دیده‌شده	dideSode
تجزیه‌پذیر	tajziyepazir
نانومتر	nAnometr
مشاعی	moSA'i
پیاپی	payApey
زبان‌سرا	zabAnsarA
هفت‌اورنگ	haftorang
سبحان	sobhAn
مورد‌نظر	mowredenazar
یاری‌رسانی	yAriresAni
استطاله	'estetAle
همیار	hamyAr
حدودالعالم	hodudol'Alam
ظلمات	zolamAt
مهاباد	mahAbAd
مادام‌العمر	mAdAmol'omr
نیلی	nili
دامی	dAmi
موهر	muher
وفقی	vefqi
طرف	taraf
تراست	terAst
مضحک	mozhek
صدمه	sadame
منکرات	monkarAt
خواننده	xAnande
وحیانی	vahyAni
بابیه	bAbiyye
ریشتر	riSter
پرحسرت	porhasrat
ضیاءالدین	ziyA'oddin
گلدان	goldAn
ایراد	'irAd
اتصال	'ettesAl
برخورنده	barxorande
منبعث	monba'es
صیدگاهی	seydgAhi
غناء	qenA
بدیمن	badyomn
تسکین	taskin
دفتری	daftari
نمکی	namaki
مخصص	moxasses
جادوگر	jAdugar
نبض	nabz
سن‌پترزبورگ	sanpeterzburg
درگذر	dargozar
افراط‌گرایی	'efrAtgerAyi
آزادی‌جویانه	'AzAdijuyAne
کجور	kajur
میمونی	meymuni
طاسی	tAsi
چای‌صاف‌کن	CAysAfkon
ابزار‌آلات	'abzArAlAt
حد‌اقل	hadde'aqall
سرشانه	sarSAne
شرط‌بندی	Sartbandi
غیر‌‌فارسی‌‌زبان	qeyrefArsizabAn
مرمت	maremmat
عزت‌‌بخش	'ezzatbaxS
نوردید	navardid
داغستان	dAqestAn
چکه	Cekke
راهنمائی	rAhnamA'i
ناشایسته	nASAyeste
مرمت	maremmat
شکسته	Sekaste
روشنگری	rowSangari
طالب‌‌لو	tAleblu
علیک‌السلام	'aleykassalAm
بزرگ	bozorg
پاره‌پاره	pArepAre
قانونمدار	qAnunmadAr
جان‌نثار	jAnnesAr
لب‌خوانی	labxAni
غنی‌‌زاده	qanizAde
سه‌گنبد	segonbad
بالیستیکی	bAlistiki
هوسبازی	havasbAzi
طیف‌سنجی	teyfsanji
لومن	luman
آمونیاکی	'AmuniyAki
جاهلیت	jAheliyyat
حمایت‌کننده	hemAyatkonande
همگرایی	hamgerAyi
مداحی	maddAhi
آرین	'Ariyan
بررس	barres
موسیقی‌درمانی	musiqidarmAni
خراط	xarrAt
پریدخت	paridoxt
چشان	CeSAn
کلاته	kalAte
آفاقی	'AfAqi
عباس	'abbAs
استره	'ostore
استانی	'ostAni
عکسبرداری	'aksbardAri
خسیسی	xasisi
بال	bAl
خوابگاه	xAbgAh
خان‌محمدی	xAnmohammadi
نامفید	nAmofid
معاریف	ma'Arif
رویشگاه	ruyeSgAh
رسمی	rasmi
احیایی	'ehyAyi
پرتجربه	portajrobe
درمنه	darmane
نپذیرفته	napazirofte
وقت‌شناس	vaqtSenAs
سوء‌‌پیشینه	su'epiSine
برهمکنش	barhamkoneS
مهاجرتی	mohAjerati
خرطومداران	xortumdArAn
دیس	dis
جداکننده	jodAkonande
خیزران	xeyzarAn
برکن	barkan
روان‌سازی	ravAnsAzi
انفعال	'enfe'Al
خاراند	xArAnd
ترسل	tarassol
متعین	mote'ayyen
سوخت‌رسانی	suxtresAni
کوئیلو	ko'ilo
حجره	hojre
عددی	'adadi
مادمازل	mAdmAzel
ابراهیم	'ebrAhim
آبو	'Abu
استقلال‌طلبی	'esteqlAltalabi
اعراب	'a'rAb
افعی	'af'i
ارزن	'arzan
حامدی	hAmedi
بافندگی	bAfandegi
چهارگوشه	CAhArguSe
جلیلی	jalili
خاست	xAst
برده	barde
مرضی	marazi
سریال	seriyAl
بی‌ثباتی	bisobAti
کمباین‌‌سازی	kombAynsAzi
خوکها	xukhA
گلناری	golnAri
هشت	haSt
ذخایر	zaxAyer
سرخیل	sarxeyl
فکی	fakki
بشم	baSm
نیوانگلند	niyu'engeland
کنسولگری	konsulgari
سبک	sabk
زبرزنجیری	zabarzanjiri
پیش‌فاز	piSfAz
مائده	mA'ede
ترکمانچای	torkamAnCAy
تصویر	tasvir
هنگ	hang
ناپدید	nApadid
مسلسل	mosalsal
طلبید	talabid
حروف‌چینی	hurufCini
آتشنشانی	'AtaSneSAni
کوارک	kovArk
پیزا	pizA
اردک	'ordak
طاهایی	tAhAyi
حقیقت‌جو	haqiqatju
تلمیذ	telmiz
الرحمن	'arrahmAn
نیز	niz
متقابل	moteqAbel
شیرخشت	SirxeSt
بیولوژیک	biyoloZiki
همچندی	hamCandi
جهید	jahid
پیشاهنگ	piSAhang
اتفاق	'ettefAq
دریاچه	daryACe
آلمان	'AlmAn
قلهک	qolhak
بحرین	bahreyn
دگرباره	degarbAre
سرگذشت	sargozaSt
رضاشاهی	rezASAhi
نایژک	nAyZak
پشتکار	poStekAr
باروتی	bAruti
آدمیت	'Adamiyyat
زبیر	zobayr
خونخوار	xunxAr
تماشاگری	tamASAgari
گام	gAm
آزرد	'Azord
آبان	'AbAn
شیروانی	SirvAni
ایل‌بیگی	'ilbeygi
گذرانه	gozarAne
پیستون	pistun
پر‌معنایی	porma'nAyi
رمزگذاری	ramzgozAri
فخر‌‌رازی	faxrerAzi
یاکوت	yAkut
بورژوازی	burZvAzi
آخال	'AxAl
همسایه	hamsAye
سلمان	salmAn
قوم‌‌گرایی	qowmgerAyi
مینک	minak
قال‌مقال	qAlmaqAl
ترانه‌سرا	tarAnesarA
ملی‌گرا	melligerA
حجاب	hejAb
شهرآشوب	SahrASub
قشنگ	qaSang
ریس	ris
رجوع	roju'
موات	mavAt
خوددار	xoddAr
کفتار	kaftAr
پایتخت	pAytaxt
نورولوژیک	noroloZik
سرایدار	serAydAr
بنگلادشی	bangelAdeSi
آبادگری	'AbAdgari
صاف‌وساده	sAfosAde
هیجان‌زده	hayejAnzade
قفقاز	qafqAz
ماهیگیری	mAhigiri
ناامیدی	nA'omidi
اسپرم	'esperm
سلطه‌پذیر	soltepazir
جنب	janb
برانگیزنده	barangizande
حسن‌علی	hasan'ali
خوش	xoS
خیشومی	xiSumi
آبدارخانه	'AbdArxAne
آراء	'ArA
دست‌‌وپاگیر	dastopAgir
عبادیان	'ebAdiyAn
قداح	qedAh
تلوریم	teloriyom
اکبیری	'ekbiri
نمازگزار	namAzgozAr
هامونی	hAmuni
نامتجانس	nAmotejAnes
دل‌افگار	delafgAr
ضوابط	zavAbet
اژه‌ای	'eZe'i
پیشبال	piSbAl
قائمشهر	qA'emSahr
درودزن	dorudzan
یرو	yoro
احتساب	'ehtesAb
لاکتاز	lAktAz
لنج	lenj
غمی	qami
خط‌چین	xatCin
مدال‌آور	medAlAvar
زینبیه	zeynabiyye
دوم	dovvom
میرجهانی	mirjahAni
شخصیتی	Saxsiyyati
کوره‌‌ای	kure'i
انکیزیسیون	'ankizisiyon
ساحلی	sAheli
سیاقی	siyAqi
پولادین	pulAdin
رادیوگرام	rAdiyogerAm
ناهمگنی	nAhamgeni
نامنصفانه	nAmonsefAne
جنبنده	jonbande
متشتت	moteSattet
کوفتگی	kuftegi
جا‌چراغی	jACerAqi
ایل	'il
فریک	ferrik
همرس	hamras
هوشیاری	hoSyAri
مویرگ	muyrag
ملکداری	melkdAri
تسلیح	taslih
کدگذاری	kodgozAri
فقط	faqat
اشرافیت	'aSrAfiyyat
جنگجو	jangju
تنزیه	tanzih
سخاوتی	sexAvati
غیرمتناهی	qeyremotenAhi
کبیری	kabiri
شکن	Sekan
آب‌چکان	'AbCekAn
کما	komA
خطیر	xatir
ژنتیک	Zenetik
مینوت	minut
علایم	'alAyem
برآورد	barAvard
اندکی	'andaki
رزیدنت	rezident
جرار	jarrAr
شهربازی	SahrebAzi
آزرمگین	'Azarmgin
عازم	'Azem
امینی	'amini
کماجدان	komAjdAn
امتیازی	'emtiyAzi
فروردین‌‌ماه	farvardinmAh
جلال‌الدین	jalAleddin
زندگینامه	zendeginAme
زاده	zAde
مستهجن	mostahjan
بهادار	bahAdAr
فلج	falaj
ترکیده	tarkide
مربوط	marbut
جدول‌کشی	jadvalkeSi
قراین	qarAyen
دهش	daheS
طالقانی	tAleqAni
بیشه	biSe
گهری	gohari
میانسال	miyAnsAl
تریاسه	teryAse
دردو	derdow
قنبر	qanbar
کامیونت	kAmiyonet
نال	nAl
ابوابجمعی	'aboljam'i
مستفعلن	mostaf'elon
آمازونی	'AmAzoni
بتهون	bethoven
جای	jAy
اباالفضل‌العباس	'abAlfazle'abbAs
گردش	gardeS
میخک	mixak
سرمنشاء	sarmanSa'
گل‌محمد	golmohammad
عذر	'ozr
مختوم	maxtum
بداصل	bad'asl
خوشنود	xoSnud
کوه‌کمره‌ای	kuhkamare'i
مرکوری	merkuri
سرعت	sor'at
سیبرنتیک	sibernetik
کوهمیز	kuhmiz
سپاهی	sepAhi
اوت	'owt
آشغالدان	'ASqAldAn
بازنمایی	bAznamAyi
بهمن	bahman
سرانه	sarAne
سوپراستار	super'estAr
عطرسازی	'atrsAzi
آب‌نما	'AbnamA
کردعلی	kord'ali
پیوند‌شده	peyvandSode
بالید	bAlid
تبارشناسی	tabArSenAsi
عسر	'osr
معتمدیان	mo'tamediyAn
بدقلق	badqeleq
راضی	rAzi
برلین	berlin
صد	sad
افکن	'afkan
ماتم	mAtam
فزون	fozun
حاکم	hAkem
امامیه	'emAmiyye
همرو	hamrow
مسکنت	maskanat
نخودی	noxodi
تصمیم‌گیری	tasmimgiri
ساروخانی	sAruxAni
شین	Sin
خاچیکیان	xACikiyAn
مصدق	mosaddeq
خوشنویسی	xoSnevisi
شورآفرین	SurAfarin
پشته	poSte
بی‌حالت	bihAlat
قسر	qeser
داده	dAde
حساسیتزا	hassAsiyyatzA
بی‌دقتی	bideqqati
سکمه‌دوزی	sokmeduzi
آقا	'AqA
قطب	qotb
هرزگوین	herzogovin
ملزومات	malzumAt
پیچش	piCeS
بیوسفر	biyosfer
رودگولیت	rudgulit
رفتارشناسی	raftArSenAsi
مجرم	mojrem
پهنه‌بندی	pahnebandi
غرغره	qerqere
شایورد	SAyvard
ابه	'obe
برزگر	barzegar
کپنک	kapanak
پایان	pAyAn
خیل	xeyl
فراماسونری	ferAmAsoneri
عنف	'anf
قائم	qA'em
آموزشگاهی	'AmuzeSgAhi
غیرمتخصص	qeyremotexasses
کلسیم	kalsiyom
جمع‌آوری	jam'Avari
با‌هوشی	bAhuSi
آبادان	'AbAdAn
جایگاه	jAygAh
خوش‌و‌بش	xoSobeS
سروری	sarvari
خلع‌سلاح	xal'eselAh
کلوچه	koluCe
دیگ	dig
مسکوک	maskuk
همدما	hamdamA
بیچارگی	biCAregi
مصائب	masA'eb
نوشت	neveSt
مردد	moraddad
توربوجت	turbojet
ارغوانی	'arqavAni
الفت	'olfat
انحاء	'anhA'
گدایی	gedAyi
بلیتی	biliti
گهی	gahi
دگرسان	degarsAn
کفو	kofv
تبصره	tabsare
سال	sAl
فومنی	fumani
دسیسه‌چینی	dasiseCini
نه	na
پپه	pape
فلسفی	falsafi
بنیادگذار	bonyAdgozAr
مطبوعات	matbu'At
دلسردی	delsardi
بانی	bAni
شکست‌ناپذیری	SekastnApaziri
لنگه	lenge
سوال	so'Al
دعوا	da'vA
دولتمند	dowlatmand
جیمزباند	jimzbAnd
دربار	darbAr
دژخیم	deZxim
معاصی	mo'Asi
تی‌شرت	tiSert
ذکاءالملک	zokA'olmolk
جانسوزی	jAnsuzi
مازاد	mAzAd
انبارد	'anbArd
زرینه	zarrine
نیچه	niCe
افشاسازی	'efSAsAzi
اجازه	'ejAze
قذف	qazf
کهنگی	kohnegi
تشییع	taSyi'
تعمیری	ta'miri
نابخشوده	nAbaxSude
ضرغامی	zarqAmi
نظامی‌گری	nezAmigari
فولاد‌‌محله	fulAdmahalle
لوردراپه	loverderApe
جامعه‌شناختی	jAme'eSenAxti
میرایی	mirAyi
بادبر	bAdbor
بی‌تفاوتی	bitafAvoti
نقوی	naqavi
انتزاعی	'entezA'i
انگیزشی	'angizeSi
است	'ast
گرامی	gerAmi
عقار	'aqAr
توده	tude
خیز	xiz
ملس	malas
بلفضول	bolfozul
هم‌زمان	hamzamAn
خشمناک	xaSmnAk
شهری	Sahri
الخطیب	'alxatib
گزاف	gazAf
بیان‌شده	bayAnSode
کرم	karam
سعودی	so'udi
خواب‌آور	xAbAvar
گدار	godAr
اما	'ammA
پویا	puyA
بروبوم	barobum
آهنگین	'Ahangin
تراپوتیک	terAputik
پرنس	perans
صندوق	sandoq
آلک	'Alak
بافرهنگ	bAfarhang
زغال‌اخته	zoqAlaxte
همایونی	homAyuni
سمنان	semnAn
موعود	mow'ud
کمپانی	kompAni
عقیده	'aqide
مسیریابی	masiryAbi
پیرولیز	pirolis
شهر‌‌آشوبی	SahrASubi
بیکار	bikAr
سروقت	sarevaqt
مستحب	mostahabb
ترب	torob
نپخته	napoxte
القاب	'alqAb
ابطحی	'abtahi
شبهه‌ای	Sobhe'i
غیرطبیعی	qeyretabi'i
پس‌افت	pasoft
گوشتدار	guStdAr
نصیرالدین	nasireddin
ابریشمی	'abriSami
فیلمنامه‌‌نویس	filmnAmenevis
برانگیخت	barangixt
انور	'anvar
جمادات	jamAdAt
چای	CAy
بذر	bazr
نفاذ	nefAz
خرفت	xereft
ساقه‌ای	sAqe'i
گذشته	gozaSte
درودگر	dorudgar
نسطوری	nasturi
پرزحمت	porzahmat
تمسک	tamassok
پوشیدگی	puSidegi
کروماتید	koromAtid
متضاد	motazAdd
فروزان	foruzAn
بلورچی	bulurCi
عزت‌‌مند	'ezzatmand
خلط‌آور	xeltAvar
عرقچین	'araqCin
هشت‌بهشت	haStbeheSt
ناظم‌الاسلام	nAzemol'eslAm
ریغ	riq
بیت‌الله	beytollAh
بلا‌استفاده	belA'estefAde
پاتابه	pAtAbe
سختکار	saxtkAr
نعم	ne'am
نظایر	nazAyer
مشرق	maSreq
رنجیده‌خاطر	ranjidexAter
ابهر	'abhar
نمودار	nemudAr
کارشکن	kArSekan
موجر	mujer
دریبل	diribl
تعادلی	ta'Adoli
قنبرعلی	qanbar'ali
بهبود‌سازی	behbudsAzi
خط‌القعر	xattolqa'r
کاتدی	kAtodi
سونیا	soniyA
پادساعت‌گرد	pAdsA'atgard
شبگیر	Sabgir
نی‌نی	nini
دیرزمان	dirzamAn
شاگرد	SAgerd
انتصابی	'entesAbi
